50:00:0000000:485;LandRecord;5;ListInfo_landRecord_003006000000_c62451d1-932d-43f7-9d83-85ef62ea36b6.xml;-;-
50:00:0000000:1021;LandRecord;1;ListInfo_landRecord_003003000000_023450bd-d978-4fcd-840b-f62c4ed4a082.xml;-;-
50:00:0000000:1039;LandRecord;1;ListInfo_landRecord_003003000000_023450bd-d978-4fcd-840b-f62c4ed4a082.xml;-;-
50:00:0000000:1040;LandRecord;1;ListInfo_landRecord_003003000000_023450bd-d978-4fcd-840b-f62c4ed4a082.xml;-;-
50:00:0000000:1045;LandRecord;1;ListInfo_landRecord_003003000000_023450bd-d978-4fcd-840b-f62c4ed4a082.xml;-;-
50:00:0000000:1113;LandRecord;5;ListInfo_landRecord_003003000000_023450bd-d978-4fcd-840b-f62c4ed4a082.xml;-;-
50:00:0000000:1120;LandRecord;1;ListInfo_landRecord_003003000000_023450bd-d978-4fcd-840b-f62c4ed4a082.xml;-;-
